"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2023","5,446.22","5,457.89","5,503.09","5,431.57","4.64B","0.14%"
"03/08/2023","5,438.38","5,378.88","5,442.24","5,341.18","4.28B","1.05%"
"03/07/2023","5,381.90","5,438.61","5,497.81","5,377.36","4.19B","-0.19%"
"03/06/2023","5,392.31","5,244.17","5,428.34","5,221.93","4.32B","3.45%"
"03/03/2023","5,212.38","5,244.71","5,298.39","5,054.44","3.75B","-0.93%"
"03/02/2023","5,261.41","5,319.22","5,352.08","5,256.81","3.64B","-1.15%"
"03/01/2023","5,322.65","5,258.74","5,350.71","5,253.89","3.39B","1.63%"
"02/28/2023","5,237.33","5,229.30","5,265.69","5,180.25","3.65B","0.77%"
"02/27/2023","5,197.44","5,076.41","5,204.09","4,980.06","3.78B","2.74%"
"02/24/2023","5,058.75","5,088.48","5,114.49","5,054.18","3.67B","-0.54%"
"02/23/2023","5,086.20","5,057.43","5,117.76","5,044.19","3.09B","0.29%"
"02/22/2023","5,071.41","5,163.29","5,174.91","5,047.46","3.00B","-1.51%"
"02/21/2023","5,149.39","5,150.24","5,264.83","5,136.41","3.37B","0.01%"
"02/20/2023","5,148.93","5,051.64","5,173.44","5,014.44","2.80B","2.43%"
"02/17/2023","5,026.83","4,937.65","5,081.81","4,897.37","2.36B","0.36%"
"02/16/2023","5,008.58","5,311.35","5,320.40","4,943.47","3.22B","1.17%"
"02/15/2023","4,950.47","4,769.15","4,951.04","4,769.15","1.37B","9.88%"
"02/08/2023","4,505.34","4,186.01","4,505.34","4,186.01","","0.00%"
"02/07/2023","4,505.34","4,903.85","4,903.85","4,484.66","2.25B","-8.62%"
"02/06/2023","4,930.18","4,879.46","4,991.68","4,748.25","818.42M","-1.35%"
"02/03/2023","4,997.63","4,754.57","4,997.63","4,727.23","4.14B","5.16%"
"02/02/2023","4,752.24","4,720.15","4,870.66","4,479.69","5.01B","0.82%"
"02/01/2023","4,713.39","4,998.82","5,014.88","4,713.39","3.20B","-5.29%"
"01/31/2023","4,976.55","5,076.89","5,111.74","4,955.48","3.70B","-2.35%"
"01/30/2023","5,096.29","5,201.07","5,232.63","5,096.29","3.00B","-1.84%"
"01/27/2023","5,191.83","5,198.30","5,229.00","5,020.54","3.59B","-0.75%"
"01/26/2023","5,231.02","5,291.91","5,315.90","5,200.51","3.38B","-1.26%"
"01/25/2023","5,297.77","5,403.74","5,419.30","5,103.30","3.92B","-1.28%"
"01/24/2023","5,366.52","5,396.99","5,438.71","5,244.17","4.07B","-0.70%"
"01/23/2023","5,404.43","5,514.00","5,568.97","5,351.61","4.64B","-1.56%"
"01/20/2023","5,490.34","5,444.03","5,507.71","5,426.58","4.79B","1.25%"
"01/19/2023","5,422.37","5,371.28","5,452.80","5,348.68","3.95B","0.71%"
"01/18/2023","5,384.17","5,337.16","5,424.23","5,310.73","4.79B","1.30%"
"01/17/2023","5,315.03","5,223.45","5,338.93","5,194.37","5.13B","2.06%"
"01/16/2023","5,207.67","5,013.16","5,207.67","4,981.39","4.09B","4.47%"
"01/13/2023","4,984.86","4,952.37","5,073.28","4,925.56","3.86B","0.28%"
"01/12/2023","4,970.71","4,849.57","4,977.33","4,601.25","5.01B","5.11%"
"01/11/2023","4,728.88","5,005.61","5,091.32","4,728.88","3.95B","-5.19%"
"01/10/2023","4,987.99","5,168.59","5,187.43","4,947.37","3.96B","-3.54%"
"01/09/2023","5,170.97","5,401.57","5,416.73","5,123.66","4.32B","-3.20%"
"01/06/2023","5,341.96","5,120.96","5,420.38","4,961.31","5.33B","4.41%"
"01/05/2023","5,116.41","5,555.99","5,566.98","5,116.41","4.51B","-7.37%"
"01/04/2023","5,523.49","5,646.62","5,651.74","5,478.79","4.99B","-1.83%"
"01/03/2023","5,626.57","5,697.61","5,704.83","5,610.43","5.46B","-0.61%"
"01/02/2023","5,661.10","5,568.43","5,661.49","5,568.43","4.83B","2.76%"
"12/30/2022","5,509.16","5,510.78","5,562.98","5,489.20","4.32B","0.59%"
"12/29/2022","5,476.92","5,347.71","5,476.92","5,331.77","3.54B","2.46%"
"12/28/2022","5,345.61","5,443.83","5,450.33","5,258.48","4.13B","-1.64%"
"12/27/2022","5,434.51","5,512.91","5,513.56","5,428.49","4.02B","-1.26%"
"12/26/2022","5,504.09","5,516.87","5,549.43","5,480.45","3.82B","0.90%"
"12/23/2022","5,454.79","5,415.43","5,457.23","5,370.80","4.07B","0.14%"
"12/22/2022","5,447.23","5,462.18","5,515.67","5,398.43","4.76B","0.33%"
"12/21/2022","5,429.13","5,449.30","5,491.10","5,412.74","5.94B","0.19%"
"12/20/2022","5,419.02","5,408.80","5,445.92","5,344.29","6.99B","0.50%"
"12/19/2022","5,391.91","5,270.61","5,403.98","5,267.74","7.20B","3.41%"
"12/16/2022","5,214.29","5,211.76","5,258.97","5,154.58","6.29B","0.49%"
"12/15/2022","5,188.82","5,174.41","5,247.84","5,050.36","6.52B","2.41%"
"12/14/2022","5,066.50","5,274.94","5,302.14","5,041.71","8.36B","-3.61%"
"12/13/2022","5,256.19","5,212.58","5,299.33","5,179.82","6.52B","1.21%"
"12/12/2022","5,193.30","5,057.53","5,222.55","5,057.53","6.91B","3.76%"
"12/09/2022","5,005.30","4,875.22","5,015.23","4,871.28","4.46B","3.08%"
"12/08/2022","4,855.92","4,823.33","4,859.27","4,711.43","4.74B","0.60%"
"12/07/2022","4,827.04","5,001.97","5,014.57","4,773.38","5.45B","-3.46%"
"12/06/2022","5,000.14","4,946.62","5,032.57","4,910.25","5.37B","0.85%"
"12/05/2022","4,957.77","4,993.74","5,010.57","4,883.73","5.49B","-0.10%"
"12/02/2022","4,962.97","5,054.48","5,054.48","4,912.84","4.83B","-1.65%"
"12/01/2022","5,046.19","5,046.30","5,091.68","5,001.72","5.54B","1.38%"
"11/30/2022","4,977.64","4,925.54","4,988.68","4,922.88","5.48B","0.31%"
"11/29/2022","4,962.48","4,942.83","4,988.20","4,817.31","5.43B","0.80%"
"11/28/2022","4,923.23","4,906.40","4,970.36","4,854.27","6.20B","1.00%"
"11/25/2022","4,874.34","4,857.09","4,891.36","4,807.59","5.82B","0.33%"
"11/24/2022","4,858.21","4,880.46","4,939.73","4,794.21","7.26B","0.08%"
"11/23/2022","4,854.16","4,803.88","4,864.81","4,727.83","6.51B","1.54%"
"11/22/2022","4,780.74","4,566.81","4,780.74","4,566.81","6.38B","4.60%"
"11/21/2022","4,570.32","4,503.10","4,570.32","4,463.53","5.16B","0.96%"
"11/18/2022","4,526.73","4,465.59","4,555.58","4,456.57","4.80B","0.43%"
"11/17/2022","4,507.24","4,686.54","4,686.54","4,446.58","5.82B","-3.45%"
"11/16/2022","4,668.52","4,702.30","4,784.01","4,650.52","7.85B","0.25%"
"11/15/2022","4,657.00","4,632.16","4,686.57","4,534.68","7.23B","1.90%"
"11/14/2022","4,570.20","4,451.86","4,571.16","4,449.80","5.48B","2.57%"
"11/11/2022","4,455.53","4,541.44","4,552.44","4,428.35","5.43B","-0.26%"
"11/10/2022","4,467.10","4,367.76","4,498.30","4,364.24","5.62B","2.43%"
"11/09/2022","4,360.96","4,369.65","4,426.62","4,332.95","5.65B","0.02%"
"11/08/2022","4,360.28","4,336.41","4,412.18","4,297.49","6.70B","0.66%"
"11/07/2022","4,331.66","4,230.14","4,338.88","4,230.14","6.21B","2.72%"
"11/04/2022","4,216.98","4,131.13","4,233.58","4,131.13","4.86B","2.72%"
"11/03/2022","4,105.46","4,078.24","4,116.49","4,055.89","3.88B","0.82%"
"11/02/2022","4,071.87","4,059.18","4,098.56","4,040.11","4.35B","0.42%"
"11/01/2022","4,054.67","3,987.44","4,100.23","3,987.44","4.48B","1.90%"
"10/31/2022","3,978.96","3,884.64","3,982.25","3,880.87","3.73B","2.58%"
"10/28/2022","3,878.98","3,929.46","3,929.76","3,877.55","1.62B","-1.41%"
"10/27/2022","3,934.52","3,978.01","3,990.14","3,906.26","4.15B","-1.05%"
"10/26/2022","3,976.36","3,989.65","4,015.62","3,958.79","4.12B","0.03%"
"10/25/2022","3,975.01","3,983.35","4,011.08","3,928.17","5.49B","-0.06%"
"10/24/2022","3,977.51","3,946.13","4,008.80","3,939.73","4.16B","1.09%"
"10/21/2022","3,934.63","3,905.29","3,952.22","3,888.38","4.59B","0.87%"
"10/20/2022","3,900.85","3,889.76","3,942.54","3,877.84","6.56B","0.53%"
"10/19/2022","3,880.34","3,851.41","3,916.91","3,844.48","6.03B","1.01%"
"10/18/2022","3,841.56","3,877.90","3,927.17","3,805.45","6.35B","-0.16%"
"10/17/2022","3,847.62","3,641.40","3,854.13","3,641.40","5.87B","6.08%"
"10/14/2022","3,626.96","3,584.94","3,640.55","3,584.94","3.48B","2.07%"
"10/13/2022","3,553.43","3,529.78","3,577.79","3,521.60","3.37B","1.01%"
"10/12/2022","3,517.75","3,576.84","3,591.37","3,510.86","3.56B","-1.51%"
"10/11/2022","3,571.55","3,590.26","3,605.95","3,563.20","3.95B","-0.29%"
"10/10/2022","3,582.03","3,574.09","3,601.87","3,564.80","3.45B","0.40%"
"10/07/2022","3,567.60","3,563.85","3,589.24","3,546.07","3.74B","0.39%"
"10/06/2022","3,553.85","3,519.85","3,565.47","3,507.75","4.33B","1.99%"
"10/05/2022","3,484.42","3,486.70","3,508.46","3,425.38","4.63B","0.76%"
"10/04/2022","3,458.03","3,435.55","3,480.91","3,400.39","5.26B","1.94%"
"10/03/2022","3,392.13","3,195.81","3,392.13","3,195.81","4.43B","6.67%"
"09/30/2022","3,179.99","3,151.32","3,180.11","3,129.74","3.50B","1.05%"
"09/29/2022","3,146.89","3,218.87","3,240.78","3,048.67","4.52B","-1.60%"
"09/28/2022","3,198.16","3,257.96","3,283.94","3,198.16","3.76B","-2.07%"
"09/27/2022","3,265.64","3,270.53","3,319.14","3,256.46","6.15B","0.17%"
"09/26/2022","3,260.15","3,282.61","3,309.95","3,222.21","4.07B","-0.65%"
"09/23/2022","3,281.61","3,303.54","3,330.37","3,275.57","3.47B","-0.41%"
"09/22/2022","3,295.27","3,247.30","3,320.01","3,236.99","4.66B","1.53%"
"09/21/2022","3,245.76","3,269.45","3,295.74","3,225.03","4.48B","-0.97%"
"09/20/2022","3,277.50","3,221.08","3,280.42","3,149.68","5.63B","2.44%"
"09/19/2022","3,199.54","3,382.95","3,393.66","3,199.54","4.21B","-5.26%"
"09/16/2022","3,377.33","3,349.58","3,398.62","3,317.53","5.52B","0.42%"
"09/15/2022","3,363.12","3,456.44","3,494.38","3,355.15","5.31B","-2.43%"
"09/14/2022","3,446.96","3,419.07","3,446.96","3,277.43","4.60B","0.59%"
"09/13/2022","3,426.88","3,684.23","3,715.28","3,426.88","8.39B","-6.09%"
"09/12/2022","3,649.21","3,557.67","3,650.07","3,543.92","7.36B","3.63%"
"09/09/2022","3,521.38","3,465.10","3,545.86","3,452.23","6.47B","2.44%"
"09/08/2022","3,437.41","3,428.31","3,505.65","3,420.01","7.52B","1.02%"
"09/07/2022","3,402.81","3,401.76","3,424.37","3,338.13","7.01B","0.34%"
"09/06/2022","3,391.38","3,381.68","3,448.93","3,298.62","9.06B","0.98%"
"09/05/2022","3,358.37","3,247.88","3,367.31","3,247.88","7.20B","4.21%"
"09/02/2022","3,222.74","3,166.49","3,228.88","3,159.81","6.33B","2.55%"
"09/01/2022","3,142.74","3,168.41","3,182.95","3,125.47","6.46B","-0.90%"
"08/31/2022","3,171.21","3,178.28","3,198.99","3,160.04","5.65B","0.20%"
"08/29/2022","3,164.96","3,145.17","3,174.02","3,110.60","5.18B","0.60%"
"08/26/2022","3,146.10","3,149.43","3,188.07","3,104.90","7.92B","0.30%"
"08/25/2022","3,136.77","3,076.10","3,145.92","3,074.81","6.17B","2.50%"
"08/24/2022","3,060.30","3,133.19","3,148.82","3,056.76","5.58B","-1.96%"
"08/23/2022","3,121.52","3,070.20","3,131.56","3,070.20","5.85B","1.93%"
"08/22/2022","3,062.49","3,017.82","3,083.34","3,010.69","5.53B","1.40%"
"08/19/2022","3,020.20","3,025.23","3,051.83","2,999.46","5.09B","0.01%"
"08/18/2022","3,020.01","2,979.10","3,033.81","2,924.83","6.98B","1.34%"
"08/17/2022","2,980.00","2,928.71","2,983.22","2,919.77","6.20B","2.29%"
"08/16/2022","2,913.30","2,862.20","2,913.30","2,773.06","5.57B","1.96%"
"08/15/2022","2,857.18","2,875.37","2,885.34","2,844.60","3.58B","-0.25%"
"08/12/2022","2,864.25","2,871.82","2,896.67","2,840.99","4.55B","-0.15%"
"08/11/2022","2,868.44","2,846.83","2,877.60","2,834.61","4.84B","1.37%"
"08/10/2022","2,829.58","2,779.66","2,829.62","2,764.41","4.69B","1.59%"
"08/09/2022","2,785.16","2,795.36","2,807.21","2,762.28","4.15B","-0.35%"
"08/08/2022","2,795.06","2,759.43","2,802.83","2,759.43","4.66B","1.62%"
"08/05/2022","2,750.49","2,729.93","2,762.95","2,707.18","5.42B","0.98%"
"08/04/2022","2,723.67","2,701.07","2,733.50","2,701.07","3.98B","1.46%"
"08/03/2022","2,684.46","2,664.83","2,684.46","2,664.83","3.47B","1.39%"
"08/02/2022","2,647.59","2,662.00","2,681.43","2,639.05","3.54B","-0.33%"
"08/01/2022","2,656.32","2,600.28","2,656.76","2,600.28","3.03B","2.47%"
"07/29/2022","2,592.38","2,547.95","2,593.57","2,538.51","2.73B","1.93%"
"07/28/2022","2,543.33","2,567.20","2,574.38","2,537.20","3.16B","-0.03%"
"07/27/2022","2,544.12","2,550.85","2,553.77","2,531.66","2.74B","0.28%"
"07/26/2022","2,537.12","2,558.23","2,565.61","2,535.32","3.52B","-0.45%"
"07/25/2022","2,548.49","2,520.84","2,553.13","2,520.84","2.93B","1.27%"
"07/22/2022","2,516.56","2,524.49","2,542.65","2,497.82","2.91B","0.21%"
"07/21/2022","2,511.37","2,528.51","2,535.93","2,505.16","2.87B","-0.55%"
"07/20/2022","2,525.20","2,514.16","2,527.46","2,499.12","2.65B","0.93%"
"07/19/2022","2,501.96","2,449.40","2,501.96","2,448.03","3.00B","2.07%"
"07/18/2022","2,451.27","2,401.91","2,451.27","2,401.91","2.15B","2.89%"
"07/14/2022","2,382.44","2,407.33","2,421.18","2,375.00","2.25B","-1.06%"
"07/13/2022","2,408.08","2,435.49","2,440.98","2,387.89","1.92B","-1.07%"
"07/08/2022","2,434.02","2,425.47","2,439.83","2,422.79","609.36M","0.35%"
"07/07/2022","2,425.56","2,412.35","2,428.62","2,403.51","1.83B","0.72%"
"07/06/2022","2,408.15","2,389.11","2,411.10","2,370.13","2.26B","1.56%"
"07/05/2022","2,371.25","2,417.84","2,426.48","2,359.09","2.53B","-1.44%"
"07/04/2022","2,405.98","2,458.73","2,475.47","2,405.62","2.18B","-1.55%"
"07/01/2022","2,443.77","2,408.64","2,452.82","2,399.54","2.05B","1.60%"
"06/30/2022","2,405.36","2,400.80","2,427.63","2,367.78","2.94B","0.14%"
"06/29/2022","2,401.96","2,492.58","2,494.28","2,401.96","2.70B","-3.55%"
"06/28/2022","2,490.24","2,545.35","2,561.14","2,471.54","2.78B","-1.54%"
"06/27/2022","2,529.26","2,539.24","2,548.73","2,483.01","2.18B","-0.97%"
"06/24/2022","2,554.08","2,554.76","2,570.63","2,525.17","2.51B","0.43%"
"06/23/2022","2,543.21","2,576.07","2,588.68","2,533.86","2.62B","-1.21%"
"06/22/2022","2,574.30","2,572.18","2,586.86","2,552.05","2.42B","-0.06%"
"06/21/2022","2,575.86","2,557.11","2,582.21","2,550.77","2.72B","1.44%"
"06/20/2022","2,539.20","2,548.95","2,555.10","2,511.34","2.62B","0.23%"
"06/17/2022","2,533.33","2,491.51","2,533.33","2,485.82","2.65B","1.93%"
"06/16/2022","2,485.36","2,535.82","2,544.11","2,469.21","2.79B","-1.81%"
"06/15/2022","2,531.11","2,514.14","2,533.81","2,501.77","2.61B","0.88%"
"06/14/2022","2,508.91","2,526.73","2,533.41","2,489.82","2.47B","-0.05%"
"06/13/2022","2,510.14","2,540.28","2,552.17","2,506.04","2.67B","-1.30%"
"06/10/2022","2,543.10","2,553.48","2,597.94","2,527.59","3.33B","-1.11%"
"06/09/2022","2,571.57","2,546.28","2,575.28","2,511.36","3.33B","1.23%"
"06/08/2022","2,540.36","2,658.55","2,684.77","2,532.74","3.91B","-4.07%"
"06/07/2022","2,648.19","2,651.15","2,656.17","2,619.53","3.77B","0.00%"
"06/06/2022","2,648.12","2,619.81","2,654.41","2,619.81","4.27B","1.80%"
"06/03/2022","2,601.25","2,611.22","2,623.17","2,591.47","2.95B","-0.01%"
"06/02/2022","2,601.56","2,578.72","2,603.34","2,565.09","3.27B","1.28%"
"06/01/2022","2,568.76","2,554.28","2,585.78","2,554.28","3.52B","0.85%"
"05/31/2022","2,547.09","2,538.89","2,553.51","2,527.72","4.56B","0.79%"
"05/30/2022","2,527.15","2,466.88","2,539.12","2,466.70","3.65B","3.62%"
"05/27/2022","2,438.84","2,454.41","2,470.04","2,434.17","3.41B","-0.49%"
"05/26/2022","2,450.84","2,422.80","2,455.73","2,421.15","3.02B","1.35%"
"05/25/2022","2,418.10","2,386.71","2,423.83","2,383.94","2.93B","1.81%"
"05/24/2022","2,375.00","2,392.05","2,399.31","2,372.83","2.75B","-0.25%"
"05/23/2022","2,380.90","2,392.34","2,397.91","2,346.12","3.53B","0.36%"
"05/20/2022","2,372.35","2,389.75","2,407.26","2,372.35","3.08B","-0.89%"
"05/18/2022","2,393.61","2,390.78","2,411.57","2,382.07","2.91B","-0.05%"
"05/17/2022","2,394.83","2,401.23","2,416.76","2,380.10","2.87B","0.17%"
"05/16/2022","2,390.79","2,419.06","2,424.54","2,390.79","2.77B","-1.18%"
"05/13/2022","2,419.23","2,416.04","2,426.94","2,397.27","2.49B","1.18%"
"05/12/2022","2,390.98","2,429.00","2,430.09","2,361.77","3.51B","-2.57%"
"05/11/2022","2,453.94","2,498.24","2,500.89","2,428.75","3.16B","-1.45%"
"05/10/2022","2,490.17","2,478.49","2,494.64","2,478.49","3.13B","0.99%"
"05/09/2022","2,465.71","2,461.94","2,480.57","2,441.59","3.00B","0.28%"
"05/06/2022","2,458.72","2,460.87","2,470.61","2,433.32","2.94B","-0.31%"
"05/05/2022","2,466.26","2,460.80","2,491.55","2,460.07","3.10B","1.47%"
"04/29/2022","2,430.55","2,433.34","2,442.79","2,404.69","2.97B","0.09%"
"04/28/2022","2,428.42","2,460.32","2,477.94","2,427.86","3.19B","-0.94%"
"04/27/2022","2,451.43","2,422.91","2,453.88","2,398.90","3.50B","1.37%"
"04/26/2022","2,418.30","2,498.11","2,510.27","2,402.30","4.19B","-2.59%"
"04/25/2022","2,482.60","2,471.29","2,498.77","2,427.60","4.14B","0.41%"
"04/22/2022","2,472.50","2,550.11","2,561.00","2,465.51","4.81B","-3.30%"
"04/21/2022","2,556.81","2,531.68","2,562.28","2,531.20","4.77B","1.22%"
"04/20/2022","2,525.93","2,525.92","2,536.49","2,502.43","4.12B","0.27%"
"04/19/2022","2,519.24","2,524.02","2,533.33","2,490.96","5.16B","0.36%"
"04/18/2022","2,510.31","2,502.65","2,515.35","2,490.57","4.57B","0.64%"
"04/15/2022","2,494.37","2,475.21","2,497.41","2,471.73","3.44B","0.77%"
"04/14/2022","2,475.41","2,480.92","2,485.32","2,461.54","4.93B","0.61%"
"04/13/2022","2,460.43","2,482.66","2,497.83","2,435.14","5.35B","-0.14%"
"04/12/2022","2,463.76","2,449.34","2,474.70","2,421.54","6.20B","0.60%"
"04/11/2022","2,449.11","2,402.21","2,450.16","2,400.92","6.38B","2.33%"
"04/08/2022","2,393.39","2,361.15","2,395.02","2,361.03","4.83B","2.05%"
"04/07/2022","2,345.20","2,329.06","2,350.80","2,329.06","3.55B","1.24%"
"04/06/2022","2,316.40","2,328.45","2,348.17","2,308.27","3.87B","-0.43%"
"04/05/2022","2,326.29","2,317.48","2,343.49","2,303.67","4.70B","0.64%"
"04/04/2022","2,311.40","2,264.47","2,311.40","2,264.47","4.60B","2.65%"
"04/01/2022","2,251.68","2,238.73","2,255.14","2,230.35","3.59B","0.82%"
"03/31/2022","2,233.30","2,236.21","2,245.03","2,220.79","3.14B","0.14%"
"03/30/2022","2,230.15","2,212.78","2,233.53","2,212.78","3.58B","1.07%"
"03/29/2022","2,206.50","2,181.76","2,220.49","2,181.76","4.04B","1.57%"
"03/28/2022","2,172.48","2,180.21","2,192.92","2,170.24","2.83B","-0.14%"
"03/25/2022","2,175.51","2,179.50","2,195.23","2,173.64","2.11B","-0.03%"
"03/24/2022","2,176.20","2,187.06","2,199.16","2,171.51","2.71B","-0.32%"
"03/23/2022","2,183.10","2,195.45","2,203.66","2,170.41","3.00B","-0.26%"
"03/22/2022","2,188.81","2,150.96","2,188.81","2,146.32","2.62B","0.63%"
"03/21/2022","2,175.03","2,160.42","2,176.33","2,152.44","2.39B","1.43%"
"03/18/2022","2,144.26","2,141.09","2,148.67","2,132.64","2.22B","0.50%"
"03/17/2022","2,133.59","2,103.99","2,136.26","2,103.99","2.75B","2.14%"
"03/16/2022","2,088.80","2,092.07","2,098.49","2,078.20","2.39B","0.45%"
"03/15/2022","2,079.38","2,087.49","2,101.28","2,077.59","2.86B","-0.44%"
"03/14/2022","2,088.48","2,066.36","2,092.59","2,066.23","2.70B","1.69%"
"03/11/2022","2,053.85","2,045.71","2,067.69","2,042.94","2.93B","0.58%"
"03/10/2022","2,042.01","2,054.59","2,068.27","2,026.98","3.28B","-0.03%"
"03/09/2022","2,042.70","2,036.27","2,054.99","2,031.48","3.15B","1.56%"
"03/08/2022","2,011.35","1,987.00","2,032.07","1,986.03","3.05B","0.70%"
"03/07/2022","1,997.33","1,982.95","2,011.63","1,963.76","3.12B","0.33%"
"03/04/2022","1,990.75","2,013.91","2,024.07","1,990.75","2.90B","-1.61%"
"03/03/2022","2,023.29","2,009.33","2,047.01","2,009.33","2.61B","1.87%"
"03/02/2022","1,986.09","1,974.17","1,999.76","1,961.63","2.51B","0.82%"
"03/01/2022","1,969.91","1,969.13","1,994.28","1,946.48","3.19B","1.22%"
"02/28/2022","1,946.19","1,920.20","1,957.47","1,912.23","2.81B","-0.32%"
"02/25/2022","1,952.40","1,883.04","1,964.99","1,866.34","3.30B","5.46%"
"02/24/2022","1,851.38","1,953.15","1,953.15","1,826.83","2.43B","-8.17%"
"02/23/2022","2,016.03","2,034.26","2,043.39","2,016.03","2.27B","-0.07%"
"02/22/2022","2,017.46","2,007.03","2,032.82","1,979.94","2.68B","-1.01%"
"02/21/2022","2,038.06","2,050.09","2,060.69","2,015.38","2.27B","0.28%"
"02/18/2022","2,032.44","2,025.48","2,032.44","2,004.48","1.76B","1.12%"
"02/17/2022","2,009.99","2,049.74","2,059.05","2,009.99","2.58B","-1.54%"
"02/16/2022","2,041.43","2,049.91","2,057.88","2,036.25","2.12B","0.16%"
"02/15/2022","2,038.16","2,008.29","2,054.78","2,006.04","2.59B","1.81%"
"02/14/2022","2,001.94","2,024.95","2,026.90","1,971.11","2.99B","-2.39%"
"02/11/2022","2,051.05","2,023.04","2,052.50","1,992.30","2.48B","0.61%"
"02/10/2022","2,038.67","2,048.35","2,054.86","2,029.61","2.51B","-0.20%"
"02/09/2022","2,042.85","2,022.53","2,046.03","2,017.38","2.52B","1.78%"
"02/08/2022","2,007.14","1,998.55","2,019.27","1,982.07","2.39B","0.48%"
"02/07/2022","1,997.58","1,943.16","1,997.58","1,908.57","2.76B","2.77%"
"02/04/2022","1,943.81","1,969.73","1,974.21","1,936.97","2.07B","-0.72%"
"02/03/2022","1,957.90","1,995.68","2,013.64","1,949.21","2.54B","-2.21%"
"02/02/2022","2,002.24","2,028.88","2,032.68","1,994.31","3.06B","-0.65%"
"02/01/2022","2,015.43","2,013.97","2,034.85","2,008.69","2.30B","0.61%"
"01/31/2022","2,003.20","2,004.29","2,009.39","1,992.66","2.31B","1.01%"
"01/28/2022","1,983.18","2,006.79","2,019.43","1,976.68","2.83B","-0.73%"
"01/27/2022","1,997.69","1,920.21","1,997.69","1,913.54","2.54B","2.38%"
"01/26/2022","1,951.17","1,951.17","1,975.25","1,945.97","2.14B","0.31%"
"01/25/2022","1,945.07","1,927.82","1,953.33","1,880.18","2.65B","1.82%"
"01/24/2022","1,910.29","2,004.87","2,013.10","1,910.29","4.24B","-5.02%"
"01/21/2022","2,011.16","2,008.05","2,021.14","1,986.53","3.15B","-0.15%"
"01/20/2022","2,014.21","2,056.21","2,065.84","1,984.43","5.45B","-1.36%"
"01/19/2022","2,042.08","1,978.78","2,043.99","1,959.40","4.92B","3.14%"
"01/18/2022","1,979.83","2,082.81","2,086.27","1,979.83","4.15B","-5.08%"
"01/17/2022","2,085.76","2,088.53","2,102.97","2,083.55","3.85B","0.62%"
"01/14/2022","2,072.93","2,071.35","2,081.07","2,049.32","3.21B","0.11%"
"01/13/2022","2,070.65","2,057.47","2,086.96","2,054.48","3.40B","0.31%"
"01/12/2022","2,064.21","2,070.35","2,074.76","2,055.66","3.25B","0.89%"
"01/11/2022","2,046.03","2,060.08","2,068.17","2,017.99","3.87B","0.04%"
"01/10/2022","2,045.16","2,049.54","2,071.81","2,045.16","3.14B","0.58%"
"01/07/2022","2,033.32","2,020.27","2,036.08","1,994.45","3.50B","1.28%"
"01/06/2022","2,007.55","1,993.06","2,021.77","1,977.66","2.93B","0.11%"
"01/05/2022","2,005.29","1,965.52","2,006.79","1,954.74","2.39B","2.12%"
"01/04/2022","1,963.59","1,941.26","1,978.12","1,925.22","3.09B","1.92%"
"01/03/2022","1,926.66","1,871.25","1,926.66","1,864.79","2.29B","3.71%"
"12/31/2021","1,857.65","1,867.71","1,885.23","1,845.59","1.59B","-0.32%"
"12/30/2021","1,863.65","1,916.28","1,923.70","1,860.69","2.34B","-1.68%"
"12/29/2021","1,895.46","1,847.29","1,901.46","1,828.60","2.57B","2.43%"
"12/28/2021","1,850.48","1,913.31","1,916.17","1,830.87","2.58B","-2.46%"
"12/27/2021","1,897.13","1,898.66","1,942.53","1,873.30","3.01B","0.31%"
"12/24/2021","1,891.28","1,820.67","1,891.28","1,808.93","2.53B","4.76%"
"12/23/2021","1,805.30","1,835.33","1,849.33","1,726.32","3.81B","0.06%"
"12/22/2021","1,804.15","1,832.54","1,895.54","1,783.77","4.58B","-4.64%"
"12/21/2021","1,892.02","2,077.22","2,103.56","1,884.66","4.37B","-7.99%"
"12/20/2021","2,056.36","2,055.37","2,149.40","1,914.02","5.04B","-1.35%"
"12/17/2021","2,084.47","2,324.28","2,406.87","2,071.25","8.28B","-8.52%"
"12/16/2021","2,278.55","2,183.19","2,278.55","2,175.50","5.94B","5.38%"
"12/15/2021","2,162.26","2,190.61","2,195.07","2,145.63","5.56B","0.21%"
"12/14/2021","2,157.74","2,124.06","2,157.74","2,124.06","6.27B","2.68%"
"12/13/2021","2,101.51","2,047.64","2,115.89","2,047.64","4.77B","3.24%"
"12/10/2021","2,035.48","2,033.62","2,042.93","2,000.59","4.36B","0.20%"
"12/09/2021","2,031.44","2,010.20","2,053.47","2,010.20","4.97B","1.34%"
"12/08/2021","2,004.55","1,990.03","2,012.26","1,977.85","5.53B","1.19%"
"12/07/2021","1,981.04","1,944.56","1,984.03","1,942.50","4.35B","2.78%"
"12/06/2021","1,927.39","1,917.32","1,928.14","1,898.62","3.72B","0.89%"
"12/03/2021","1,910.41","1,896.82","1,914.13","1,893.67","3.68B","1.61%"
"12/02/2021","1,880.06","1,864.14","1,882.61","1,864.14","3.63B","1.22%"
"12/01/2021","1,857.40","1,823.06","1,857.83","1,823.06","3.83B","2.64%"
"11/30/2021","1,809.65","1,807.52","1,818.79","1,797.16","3.36B","0.05%"
"11/29/2021","1,808.79","1,783.06","1,811.87","1,776.77","3.04B","1.82%"
